,MSRDT_DE,MSRRGN_NM,MSRSTE_NM,PM10,PM25,O3,NO2,CO,SO2
365,20211103,서남권,구로구,49.0,26.0,0.022,0.031,0.5,0.003
366,20211103,서남권,영등포구,43.0,27.0,0.018,0.035,0.4,0.003
367,20211103,서남권,동작구,44.0,27.0,0.022,0.032,0.5,0.003
368,20211103,서남권,관악구,39.0,26.0,0.021,0.038,0.7,0.003
369,20211103,서남권,금천구,43.0,29.0,0.013,0.042,0.6,0.005
370,20211103,서남권,양천구,46.0,31.0,0.017,0.034,0.6,0.004
371,20211103,동남권,강남구,42.0,26.0,0.016,0.034,0.6,0.003
372,20211103,동남권,서초구,42.0,31.0,0.017,0.036,0.6,0.003
373,20211103,동남권,송파구,45.0,29.0,0.011,0.042,0.7,0.003
374,20211103,동남권,강동구,44.0,29.0,0.013,0.032,0.5,0.003
375,20211104,도심권,중구,53.0,33.0,0.011,0.047,0.7,0.004
376,20211104,도심권,종로구,53.0,35.0,0.012,0.043,0.7,0.004
377,20211104,도심권,용산구,45.0,33.0,0.009,0.041,0.6,0.003
378,20211104,서북권,은평구,48.0,37.0,0.013,0.035,0.8,0.003
379,20211104,서북권,서대문구,48.0,38.0,0.013,0.031,0.7,0.004
380,20211104,서북권,마포구,41.0,31.0,0.013,0.047,0.6,0.003
381,20211104,동북권,광진구,55.0,38.0,0.009,0.035,0.7,0.003
382,20211104,동북권,성동구,52.0,29.0,0.007,0.049,0.7,0.004
383,20211104,동북권,중랑구,56.0,33.0,0.015,0.039,0.6,0.003
384,20211104,동북권,동대문구,54.0,38.0,0.012,0.045,0.7,0.003
385,20211104,동북권,성북구,61.0,35.0,0.01,0.046,0.7,0.003
386,20211104,동북권,도봉구,55.0,37.0,0.011,0.035,0.8,0.003
387,20211104,동북권,강북구,55.0,33.0,0.013,0.032,0.6,0.003
388,20211104,동북권,노원구,55.0,38.0,0.012,0.04,0.7,0.003
389,20211104,서남권,강서구,47.0,32.0,0.012,0.045,0.7,0.004
390,20211104,서남권,구로구,48.0,30.0,0.018,0.038,0.5,0.003
391,20211104,서남권,영등포구,46.0,32.0,0.012,0.045,0.4,0.003
392,20211104,서남권,동작구,44.0,29.0,0.015,0.039,0.6,0.003
393,20211104,서남권,관악구,36.0,25.0,0.018,0.042,0.7,0.003
394,20211104,서남권,금천구,39.0,29.0,0.015,0.042,0.5,0.004
395,20211104,서남권,양천구,44.0,31.0,0.013,0.043,0.6,0.003
396,20211104,동남권,강남구,51.0,33.0,0.012,0.042,0.6,0.004
397,20211104,동남권,서초구,51.0,38.0,0.012,0.042,0.6,0.003
398,20211104,동남권,송파구,50.0,33.0,0.01,0.044,0.7,0.004
399,20211104,동남권,강동구,58.0,40.0,0.008,0.042,0.6,0.003
400,20211105,도심권,중구,66.0,38.0,0.012,0.048,0.8,0.004
401,20211105,도심권,종로구,61.0,40.0,0.014,0.044,0.9,0.004
402,20211105,도심권,용산구,60.0,41.0,0.01,0.041,0.7,0.004
403,20211105,서북권,은평구,60.0,43.0,0.016,0.035,0.8,0.003
404,20211105,서북권,서대문구,59.0,45.0,0.017,0.031,0.8,0.005
405,20211105,서북권,마포구,60.0,44.0,0.014,0.051,0.8,0.004
406,20211105,동북권,광진구,58.0,37.0,0.012,0.032,0.6,0.003
407,20211105,동북권,성동구,69.0,38.0,0.011,0.04,0.7,0.005
408,20211105,동북권,중랑구,58.0,32.0,0.021,0.032,0.6,0.003
409,20211105,동북권,동대문구,59.0,40.0,0.014,0.044,0.8,0.003
410,20211105,동북권,성북구,67.0,36.0,0.015,0.045,0.9,0.003
411,20211105,동북권,도봉구,66.0,43.0,0.016,0.034,0.9,0.003
412,20211105,동북권,강북구,66.0,34.0,0.018,0.031,0.6,0.003
413,20211105,동북권,노원구,61.0,41.0,0.014,0.039,0.8,0.004
414,20211105,서남권,강서구,75.0,47.0,0.012,0.05,1.0,0.007
415,20211105,서남권,구로구,73.0,46.0,0.014,0.043,0.7,0.003
416,20211105,서남권,영등포구,68.0,44.0,0.011,0.051,0.5,0.004
417,20211105,서남권,동작구,66.0,40.0,0.014,0.044,0.7,0.003
418,20211105,서남권,관악구,63.0,42.0,0.013,0.049,0.9,0.004
419,20211105,서남권,금천구,60.0,40.0,0.009,0.05,0.7,0.004
420,20211105,서남권,양천구,65.0,44.0,0.013,0.049,0.8,0.004
421,20211105,동남권,강남구,59.0,37.0,0.009,0.043,0.6,0.004
422,20211105,동남권,서초구,63.0,49.0,0.01,0.045,0.7,0.003
423,20211105,동남권,송파구,62.0,41.0,0.007,0.047,0.8,0.004
424,20211105,동남권,강동구,58.0,35.0,0.011,0.036,0.6,0.003
425,20211106,도심권,중구,61.0,34.0,0.018,0.047,0.7,0.004
426,20211106,도심권,종로구,59.0,38.0,0.019,0.043,0.8,0.004
427,20211106,도심권,용산구,57.0,36.0,0.017,0.037,0.6,0.004
428,20211106,서북권,은평구,52.0,35.0,0.019,0.036,0.8,0.003
429,20211106,서북권,서대문구,50.0,32.0,0.026,0.027,0.7,0.005
430,20211106,서북권,마포구,54.0,34.0,0.018,0.049,0.7,0.003
431,20211106,동북권,광진구,47.0,28.0,0.02,0.027,0.5,0.003
432,20211106,동북권,성동구,56.0,29.0,0.017,0.04,0.6,0.005
433,20211106,동북권,중랑구,48.0,26.0,0.029,0.028,0.5,0.003
434,20211106,동북권,동대문구,57.0,38.0,0.019,0.044,0.7,0.003
435,20211106,동북권,성북구,63.0,35.0,0.018,0.045,0.8,0.003
436,20211106,동북권,도봉구,59.0,38.0,0.02,0.034,0.9,0.003
437,20211106,동북권,강북구,59.0,35.0,0.026,0.027,0.5,0.004
438,20211106,동북권,노원구,58.0,40.0,0.016,0.041,0.7,0.004
439,20211106,서남권,강서구,64.0,37.0,0.018,0.044,0.8,0.006
440,20211106,서남권,구로구,54.0,30.0,0.022,0.041,0.5,0.003
441,20211106,서남권,영등포구,55.0,32.0,0.015,0.047,0.4,0.004
442,20211106,서남권,동작구,53.0,29.0,0.02,0.041,0.6,0.003
443,20211106,서남권,관악구,52.0,32.0,0.019,0.047,0.8,0.003
444,20211106,서남권,금천구,55.0,31.0,0.014,0.048,0.6,0.005
445,20211106,서남권,양천구,56.0,37.0,0.017,0.045,0.7,0.004
446,20211106,동남권,강남구,46.0,26.0,0.018,0.038,0.5,0.004
447,20211106,동남권,서초구,50.0,32.0,0.017,0.043,0.6,0.003
448,20211106,동남권,송파구,53.0,32.0,0.015,0.043,0.7,0.004
449,20211106,동남권,강동구,49.0,30.0,0.014,0.036,0.5,0.003
450,20211107,도심권,중구,35.0,18.0,0.02,0.033,0.5,0.004
451,20211107,도심권,종로구,34.0,21.0,0.021,0.03,0.6,0.004
452,20211107,도심권,용산구,35.0,22.0,0.021,0.026,0.4,0.003
453,20211107,서북권,은평구,24.0,15.0,0.027,0.019,0.6,0.003
454,20211107,서북권,서대문구,26.0,14.0,0.032,0.013,0.5,0.005
455,20211107,서북권,마포구,32.0,18.0,0.027,0.029,0.5,0.003
456,20211107,동북권,광진구,32.0,19.0,0.024,0.018,0.5,0.003
457,20211107,동북권,성동구,35.0,17.0,0.023,0.031,0.5,0.004
458,20211107,동북권,중랑구,31.0,16.0,0.03,0.021,0.4,0.003
459,20211107,동북권,동대문구,34.0,21.0,0.023,0.03,0.5,0.003
460,20211107,동북권,성북구,32.0,19.0,0.019,0.034,0.7,0.003
461,20211107,동북권,도봉구,35.0,21.0,0.021,0.026,0.8,0.003
462,20211107,동북권,강북구,33.0,18.0,0.025,0.02,0.4,0.003
463,20211107,동북권,노원구,36.0,24.0,0.022,0.027,0.6,0.003
464,20211107,서남권,강서구,38.0,21.0,0.021,0.033,0.6,0.004
465,20211107,서남권,구로구,33.0,15.0,0.027,0.027,0.4,0.003
466,20211107,서남권,영등포구,35.0,21.0,0.02,0.034,0.3,0.003
467,20211107,서남권,동작구,36.0,19.0,0.023,0.031,0.5,0.003
468,20211107,서남권,관악구,34.0,20.0,0.026,0.032,0.6,0.003
469,20211107,서남권,금천구,31.0,20.0,0.02,0.031,0.5,0.004
470,20211107,서남권,양천구,37.0,24.0,0.021,0.033,0.6,0.003
471,20211107,동남권,강남구,32.0,18.0,0.022,0.027,0.4,0.003
472,20211107,동남권,서초구,30.0,19.0,0.023,0.028,0.4,0.003
473,20211107,동남권,송파구,37.0,22.0,0.02,0.031,0.6,0.004
474,20211107,동남권,강동구,33.0,21.0,0.02,0.022,0.4,0.003
475,20211108,도심권,중구,9.0,3.0,0.024,0.015,0.3,0.003
476,20211108,도심권,종로구,10.0,5.0,0.025,0.014,0.4,0.003
477,20211108,도심권,용산구,9.0,4.0,0.026,0.014,0.3,0.003
478,20211108,서북권,은평구,9.0,7.0,0.025,0.012,0.6,0.003
479,20211108,서북권,서대문구,8.0,4.0,0.026,0.009,0.3,0.004
480,20211108,서북권,마포구,9.0,3.0,0.028,0.015,0.3,0.003
481,20211108,동북권,광진구,12.0,4.0,0.024,0.012,0.3,0.003
482,20211108,동북권,성동구,10.0,2.0,0.027,0.019,0.3,0.003
483,20211108,동북권,중랑구,11.0,3.0,0.03,0.014,0.3,0.003
484,20211108,동북권,동대문구,9.0,3.0,0.028,0.014,0.3,0.002
485,20211108,동북권,성북구,6.0,3.0,0.025,0.017,0.4,0.003
486,20211108,동북권,도봉구,11.0,5.0,0.027,0.01,0.6,0.002
487,20211108,동북권,강북구,11.0,4.0,0.027,0.01,0.3,0.002
488,20211108,동북권,노원구,12.0,5.0,0.029,0.012,0.3,0.003
489,20211108,서남권,강서구,10.0,3.0,0.026,0.015,0.3,0.003
490,20211108,서남권,구로구,8.0,1.0,0.032,0.012,0.2,0.003
491,20211108,서남권,영등포구,11.0,4.0,0.024,0.016,0.3,0.003
492,20211108,서남권,동작구,11.0,4.0,0.029,0.013,0.3,0.002
493,20211108,서남권,관악구,9.0,3.0,0.031,0.013,0.3,0.003
494,20211108,서남권,금천구,8.0,4.0,0.027,0.015,0.3,0.003
495,20211108,서남권,양천구,11.0,6.0,0.027,0.014,0.3,0.003
496,20211108,동남권,강남구,10.0,4.0,0.027,0.015,0.3,0.003
497,20211108,동남권,서초구,7.0,3.0,0.027,0.014,0.2,0.003
498,20211108,동남권,송파구,11.0,5.0,0.025,0.017,0.4,0.003
499,20211108,동남권,강동구,11.0,4.0,0.023,0.013,0.3,0.002
500,20211109,도심권,중구,6.0,3.0,0.025,0.012,0.3,0.003
501,20211109,도심권,종로구,7.0,4.0,0.026,0.011,0.3,0.003
502,20211109,도심권,용산구,7.0,4.0,0.026,0.012,0.2,0.002
503,20211109,서북권,은평구,4.0,4.0,0.024,0.012,0.5,0.003
504,20211109,서북권,서대문구,6.0,5.0,0.025,0.008,0.4,0.004
505,20211109,서북권,마포구,8.0,3.0,0.027,0.015,0.3,0.002
506,20211109,동북권,광진구,9.0,3.0,0.025,0.009,0.3,0.003
507,20211109,동북권,성동구,8.0,2.0,0.027,0.014,0.2,0.002
508,20211109,동북권,중랑구,8.0,3.0,0.029,0.013,0.3,0.002
509,20211109,동북권,동대문구,7.0,3.0,0.028,0.01,0.2,0.002
510,20211109,동북권,성북구,3.0,2.0,0.028,0.012,0.3,0.003
511,20211109,동북권,도봉구,11.0,4.0,0.028,0.007,0.6,0.002
512,20211109,동북권,강북구,9.0,3.0,0.027,0.008,0.3,0.002
513,20211109,동북권,노원구,8.0,4.0,0.027,0.012,0.3,0.002
514,20211109,서남권,강서구,8.0,3.0,0.024,0.014,0.3,0.003
515,20211109,서남권,구로구,8.0,1.0,0.03,0.005,0.2,0.003
516,20211109,서남권,영등포구,9.0,3.0,0.024,0.014,0.2,0.003
517,20211109,서남권,동작구,9.0,4.0,0.026,0.014,0.3,0.002
518,20211109,서남권,관악구,7.0,3.0,0.025,0.013,0.3,0.002
519,20211109,서남권,금천구,6.0,4.0,0.025,0.015,0.2,0.003
520,20211109,서남권,양천구,9.0,6.0,0.024,0.016,0.3,0.003
521,20211109,동남권,강남구,8.0,3.0,0.029,0.01,0.2,0.003
522,20211109,동남권,서초구,6.0,4.0,0.026,0.014,0.2,0.002
523,20211109,동남권,송파구,8.0,4.0,0.027,0.013,0.3,0.003
524,20211109,동남권,강동구,9.0,3.0,0.024,0.012,0.2,0.002
525,20211114,도심권,중구,59.0,26.0,0.019,0.039,0.6,0.004
526,20211114,도심권,종로구,53.0,27.0,0.022,0.035,0.7,0.004
527,20211114,도심권,용산구,49.0,26.0,0.02,0.033,0.6,0.004
528,20211114,서북권,은평구,54.0,32.0,0.021,0.026,0.7,0.004
529,20211114,서북권,서대문구,55.0,33.0,0.02,0.027,0.8,0.006
530,20211114,서북권,마포구,47.0,24.0,0.023,0.039,0.6,0.004
531,20211114,동북권,광진구,49.0,26.0,0.02,0.026,0.7,0.004
532,20211114,동북권,성동구,53.0,21.0,0.024,0.035,0.5,0.004
533,20211114,동북권,중랑구,55.0,26.0,0.023,0.034,0.6,0.004
534,20211114,동북권,동대문구,54.0,32.0,0.022,0.036,0.6,0.004
535,20211114,동북권,성북구,62.0,27.0,0.021,0.038,0.7,0.004
536,20211114,동북권,도봉구,59.0,33.0,0.023,0.029,0.5,0.004
537,20211114,동북권,강북구,59.0,27.0,0.023,0.027,0.6,0.004
538,20211114,동북권,노원구,57.0,31.0,0.021,0.035,0.7,0.004
539,20211114,서남권,강서구,55.0,25.0,0.028,0.027,0.6,0.007
540,20211114,서남권,구로구,54.0,29.0,0.032,0.025,0.4,0.003
541,20211114,서남권,영등포구,50.0,25.0,0.027,0.029,0.6,0.004
542,20211114,서남권,동작구,54.0,25.0,0.028,0.034,0.6,0.003
543,20211114,서남권,관악구,51.0,27.0,0.026,0.038,0.7,0.004
544,20211114,서남권,금천구,51.0,26.0,0.026,0.031,0.5,0.005
545,20211114,서남권,양천구,50.0,26.0,0.028,0.029,0.6,0.004
546,20211114,동남권,강남구,48.0,23.0,0.029,0.028,0.5,0.004
547,20211114,동남권,서초구,56.0,34.0,0.023,0.033,0.5,0.003
548,20211114,동남권,송파구,49.0,24.0,0.022,0.036,0.6,0.004
549,20211114,동남권,강동구,54.0,28.0,0.018,0.034,0.6,0.003
550,20211115,도심권,중구,57.0,23.0,0.012,0.043,0.7,0.004
551,20211115,도심권,종로구,59.0,26.0,0.014,0.038,0.7,0.004
552,20211115,도심권,용산구,58.0,26.0,0.013,0.036,0.6,0.003
553,20211115,서북권,은평구,50.0,24.0,0.014,0.028,0.7,0.003
554,20211115,서북권,서대문구,50.0,25.0,0.014,0.027,0.9,0.005
555,20211115,서북권,마포구,53.0,23.0,0.013,0.045,0.6,0.003
556,20211115,동북권,광진구,57.0,29.0,0.01,0.033,0.8,0.004
557,20211115,동북권,성동구,66.0,25.0,0.01,0.041,0.7,0.004
558,20211115,동북권,중랑구,59.0,23.0,0.015,0.037,0.6,0.003
559,20211115,동북권,동대문구,59.0,31.0,0.015,0.04,0.7,0.003
560,20211115,동북권,성북구,65.0,27.0,0.003,0.043,1.0,0.004
561,20211115,동북권,도봉구,57.0,27.0,0.015,0.032,0.6,0.003
562,20211115,동북권,강북구,55.0,22.0,0.021,0.021,0.5,0.003
563,20211115,동북권,노원구,58.0,27.0,0.012,0.036,0.7,0.003
564,20211115,서남권,강서구,63.0,23.0,0.016,0.04,0.7,0.005
565,20211115,서남권,구로구,63.0,28.0,0.017,0.041,0.6,0.003
566,20211115,서남권,영등포구,59.0,23.0,0.011,0.047,0.7,0.004
567,20211115,서남권,동작구,61.0,23.0,0.019,0.039,0.6,0.003
568,20211115,서남권,관악구,57.0,25.0,0.016,0.047,0.8,0.004
569,20211115,서남권,금천구,57.0,24.0,0.013,0.044,0.6,0.004
570,20211115,서남권,양천구,60.0,26.0,0.014,0.045,0.7,0.004
571,20211115,동남권,강남구,57.0,25.0,0.013,0.041,0.6,0.004
572,20211115,동남권,서초구,62.0,32.0,0.013,0.044,0.6,0.003
573,20211115,동남권,송파구,58.0,28.0,0.01,0.044,0.7,0.003
574,20211115,동남권,강동구,62.0,31.0,0.009,0.04,0.6,0.003
575,20211116,도심권,중구,50.0,22.0,0.015,0.038,0.6,0.004
576,20211116,도심권,종로구,49.0,23.0,0.018,0.032,0.6,0.004
577,20211116,도심권,용산구,51.0,24.0,0.013,0.034,0.6,0.003
578,20211116,서북권,은평구,46.0,23.0,0.014,0.027,0.7,0.003
579,20211116,서북권,서대문구,46.0,24.0,0.015,0.025,0.8,0.005
580,20211116,서북권,마포구,46.0,22.0,0.013,0.039,0.6,0.003
581,20211116,동북권,광진구,51.0,23.0,0.012,0.031,0.8,0.003
582,20211116,동북권,성동구,54.0,20.0,0.014,0.037,0.6,0.004
583,20211116,동북권,중랑구,49.0,19.0,0.018,0.033,0.5,0.003
584,20211116,동북권,동대문구,48.0,26.0,0.018,0.035,0.6,0.004
585,20211116,동북권,성북구,52.0,20.0,0.017,0.035,0.6,0.004
586,20211116,동북권,도봉구,48.0,21.0,0.02,0.025,0.5,0.003
587,20211116,동북권,강북구,53.0,20.0,0.023,0.02,0.5,0.003
588,20211116,동북권,노원구,51.0,26.0,0.016,0.034,0.6,0.004
589,20211116,서남권,강서구,55.0,24.0,0.013,0.036,0.6,0.004
590,20211116,서남권,구로구,51.0,22.0,0.019,0.034,0.4,0.003
591,20211116,서남권,영등포구,49.0,22.0,0.015,0.037,0.6,0.004
592,20211116,서남권,동작구,56.0,25.0,0.016,0.038,0.6,0.003
593,20211116,서남권,관악구,49.0,22.0,0.017,0.041,0.7,0.004
594,20211116,서남권,금천구,53.0,24.0,0.011,0.043,0.6,0.004
595,20211116,서남권,양천구,49.0,24.0,0.017,0.035,0.6,0.003
596,20211116,동남권,강남구,49.0,22.0,0.014,0.038,0.6,0.004
597,20211116,동남권,서초구,55.0,29.0,0.016,0.037,0.5,0.003
598,20211116,동남권,송파구,54.0,25.0,0.011,0.043,0.7,0.003
599,20211116,동남권,강동구,54.0,24.0,0.011,0.037,0.6,0.003
600,20211117,도심권,중구,34.0,17.0,0.009,0.043,0.6,0.004
601,20211117,도심권,종로구,36.0,20.0,0.011,0.039,0.6,0.004
602,20211117,도심권,용산구,35.0,19.0,0.008,0.038,0.5,0.003
603,20211117,서북권,은평구,34.0,19.0,0.01,0.033,0.7,0.003
604,20211117,서북권,서대문구,32.0,20.0,0.01,0.03,0.7,0.005
605,20211117,서북권,마포구,31.0,16.0,0.011,0.044,0.6,0.003
606,20211117,동북권,광진구,40.0,21.0,0.007,0.034,0.7,0.003
607,20211117,동북권,성동구,38.0,15.0,0.01,0.039,0.5,0.004
608,20211117,동북권,중랑구,37.0,16.0,0.012,0.037,0.5,0.003
609,20211117,동북권,동대문구,36.0,22.0,0.012,0.04,0.6,0.003
610,20211117,동북권,성북구,40.0,18.0,0.01,0.042,0.6,0.004
611,20211117,동북권,도봉구,38.0,20.0,0.013,0.031,0.5,0.003
612,20211117,동북권,강북구,42.0,19.0,0.013,0.031,0.5,0.003
613,20211117,동북권,노원구,42.0,24.0,0.011,0.038,0.6,0.004
614,20211117,서남권,강서구,37.0,17.0,0.013,0.045,0.6,0.007
615,20211117,서남권,구로구,35.0,17.0,0.014,0.039,0.3,0.003
616,20211117,서남권,영등포구,34.0,17.0,0.01,0.042,0.6,0.004
617,20211117,서남권,동작구,32.0,18.0,0.013,0.039,0.5,0.003
618,20211117,서남권,관악구,29.0,17.0,0.014,0.042,0.6,0.004
619,20211117,서남권,금천구,24.0,15.0,0.008,0.04,0.5,0.004
620,20211117,서남권,양천구,36.0,21.0,0.01,0.042,0.6,0.004
621,20211117,동남권,강남구,33.0,16.0,0.011,0.038,0.5,0.004
622,20211117,동남권,서초구,32.0,18.0,0.013,0.039,0.4,0.003
623,20211117,동남권,송파구,38.0,19.0,0.007,0.046,0.6,0.004
624,20211117,동남권,강동구,44.0,21.0,0.007,0.041,0.5,0.003
625,20211118,도심권,중구,60.0,29.0,0.022,0.043,0.6,0.004
626,20211118,도심권,종로구,60.0,29.0,0.025,0.038,0.6,0.004
627,20211118,도심권,용산구,52.0,26.0,0.027,0.032,0.4,0.004
628,20211118,서북권,은평구,63.0,36.0,0.025,0.033,0.8,0.004
629,20211118,서북권,서대문구,61.0,35.0,0.026,0.028,0.7,0.004
630,20211118,서북권,마포구,51.0,26.0,0.028,0.038,0.5,0.004
631,20211118,동북권,광진구,54.0,28.0,0.023,0.029,0.7,0.003
632,20211118,동북권,성동구,60.0,24.0,0.025,0.042,0.5,0.004
633,20211118,동북권,중랑구,60.0,27.0,0.028,0.036,0.5,0.004
634,20211118,동북권,동대문구,59.0,33.0,0.026,0.038,0.6,0.004
635,20211118,동북권,성북구,66.0,30.0,0.023,0.041,0.6,0.004
636,20211118,동북권,도봉구,64.0,34.0,0.023,0.033,0.6,0.004
637,20211118,동북권,강북구,56.0,27.0,0.01,0.043,0.6,0.003
638,20211118,동북권,노원구,62.0,35.0,0.026,0.036,0.6,0.004
639,20211118,서남권,강서구,64.0,28.0,0.028,0.037,0.6,0.005
640,20211118,서남권,구로구,58.0,29.0,0.035,0.03,0.3,0.003
641,20211118,서남권,영등포구,57.0,27.0,0.026,0.038,0.6,0.004
642,20211118,서남권,동작구,59.0,28.0,0.038,0.027,0.5,0.003
643,20211118,서남권,관악구,54.0,26.0,0.034,0.034,0.6,0.004
644,20211118,서남권,금천구,55.0,27.0,0.038,0.028,0.5,0.005
645,20211118,서남권,양천구,58.0,29.0,0.029,0.035,0.6,0.004
646,20211118,동남권,강남구,44.0,19.0,0.015,0.041,0.5,0.004
647,20211118,동남권,서초구,56.0,32.0,0.035,0.028,0.4,0.003
648,20211118,동남권,송파구,43.0,20.0,0.008,0.044,0.5,0.004
649,20211118,동남권,강동구,51.0,26.0,0.017,0.037,0.5,0.003
650,20211119,도심권,중구,88.0,51.0,0.031,0.033,0.6,0.004
651,20211119,도심권,종로구,86.0,50.0,0.037,0.029,0.7,0.004
652,20211119,도심권,용산구,74.0,44.0,0.033,0.032,0.6,0.004
653,20211119,서북권,은평구,89.0,61.0,0.027,0.031,0.9,0.003
654,20211119,서북권,서대문구,89.0,60.0,0.026,0.03,0.9,0.004
655,20211119,서북권,마포구,74.0,46.0,0.032,0.039,0.6,0.004
656,20211119,동북권,광진구,81.0,51.0,0.032,0.025,0.9,0.004
657,20211119,동북권,성동구,93.0,44.0,0.034,0.039,0.6,0.004
658,20211119,동북권,중랑구,93.0,47.0,0.042,0.032,0.6,0.003
659,20211119,동북권,동대문구,90.0,56.0,0.032,0.037,0.7,0.004
660,20211119,동북권,성북구,104.0,47.0,0.031,0.039,0.7,0.004
661,20211119,동북권,도봉구,94.0,57.0,0.038,0.026,0.6,0.004
662,20211119,동북권,강북구,137.0,83.0,0.059,0.02,0.7,0.003
663,20211119,동북권,노원구,90.0,59.0,0.036,0.032,0.7,0.003
664,20211119,서남권,강서구,95.0,52.0,0.036,0.033,0.7,0.005
665,20211119,서남권,구로구,88.0,57.0,0.04,0.028,0.3,0.002
666,20211119,서남권,영등포구,83.0,47.0,0.033,0.034,0.7,0.004
667,20211119,서남권,동작구,91.0,52.0,0.044,0.024,0.6,0.003
668,20211119,서남권,관악구,80.0,45.0,0.039,0.031,0.7,0.004
669,20211119,서남권,금천구,87.0,49.0,0.035,0.035,0.6,0.004
670,20211119,서남권,양천구,83.0,49.0,0.036,0.03,0.7,0.003
671,20211119,동남권,강남구,83.0,49.0,0.043,0.025,0.6,0.004
672,20211119,동남권,서초구,89.0,59.0,0.035,0.032,0.6,0.003
673,20211119,동남권,송파구,79.0,45.0,0.034,0.032,0.6,0.003
674,20211119,동남권,강동구,91.0,51.0,0.029,0.031,0.6,0.003
675,20211120,도심권,중구,147.0,110.0,0.014,0.051,0.9,0.004
676,20211120,도심권,종로구,141.0,110.0,0.015,0.049,1.0,0.004
677,20211120,도심권,용산구,127.0,89.0,0.014,0.044,0.9,0.004
678,20211120,서북권,은평구,131.0,99.0,0.017,0.038,1.1,0.003
679,20211120,서북권,서대문구,129.0,104.0,0.017,0.036,1.1,0.004
680,20211120,서북권,마포구,123.0,95.0,0.013,0.053,1.0,0.003
681,20211120,동북권,광진구,123.0,88.0,0.015,0.037,1.1,0.004
682,20211120,동북권,성동구,140.0,84.0,0.017,0.058,0.9,0.005
683,20211120,동북권,중랑구,135.0,81.0,0.022,0.04,0.8,0.004
684,20211120,동북권,동대문구,136.0,107.0,0.016,0.05,0.9,0.004
685,20211120,동북권,성북구,146.0,85.0,0.017,0.048,1.0,0.004
686,20211120,동북권,도봉구,137.0,102.0,0.019,0.038,0.9,0.004
687,20211120,동북권,강북구,144.0,87.0,0.022,0.03,0.8,0.003
688,20211120,동북권,노원구,133.0,104.0,0.017,0.043,1.0,0.004
689,20211120,서남권,강서구,141.0,88.0,0.011,0.055,1.2,0.007
690,20211120,서남권,구로구,142.0,111.0,0.02,0.044,0.5,0.003
691,20211120,서남권,영등포구,138.0,94.0,0.014,0.05,0.9,0.005
692,20211120,서남권,동작구,154.0,99.0,0.019,0.044,0.9,0.003
693,20211120,서남권,관악구,131.0,97.0,0.018,0.051,1.1,0.004
694,20211120,서남권,금천구,156.0,99.0,0.012,0.05,0.9,0.004
